"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011/2012","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","16943","","","","0"
"2012/2013","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","17450","","","","0"
"2013/2014","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","17976","","","","0"
"2014/2015","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","18516","","","","0"
"2015/2016","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","19074","","","","0"
"2016/2017","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","19646","","","","0"
"2017/2018","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","17085","","","","0"
"2018/2019","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","17598","","","","0"
"2019/2020","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","18863","","","","0"
"2020/2021","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","20163","","","","0"
"2021/2022","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","21501","","","","0"
"2022/2023","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","21225","","","","0"
"2023/2024","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427835","4.5","22452","","","","0"
"2006/2007","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","17218","","","","0"
"2007/2008","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","17869","","","","0"
"2008/2009","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","18025","","","","0"
"2009/2010","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","18333","","","","0"
"2010/2011","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","19541","","","","0"
"2011/2012","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","19874","","","","0"
"2012/2013","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","20437","","","","0"
"2013/2014","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","20018","","","","0"
"2014/2015","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","20652","","","","0"
"2015/2016","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","20941","","","","0"
"2016/2017","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","24535","","","","0"
"2017/2018","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","26248","","","","0"
"2018/2019","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","27342","","","","0"
"2019/2020","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","27602","","","","0"
"2020/2021","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","28994","","","","0"
"2021/2022","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","27799","","","","0"
"2022/2023","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","29618","","","","0"
"2023/2024","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427836","4.6","29873","","","","0"
"2007/2008","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","20000","","","","0"
"2008/2009","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","20000","","","","0"
"2009/2010","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","21250","","","","0"
"2010/2011","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","22500","","","","0"
"2011/2012","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","22500","","","","0"
"2012/2013","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","22500","","","","0"
"2013/2014","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","22500","","","","0"
"2014/2015","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","22500","","","","0"
"2015/2016","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","22500","","","","0"
"2016/2017","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","29000","","","","0"
"2017/2018","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","29000","","","","0"
"2018/2019","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","29000","","","","0"
"2019/2020","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","29000","","","","0"
"2023/2024","Nova Scotia","2016A000212","Executive MBA","Current dollars","75","units","0","v62427837","4.7","29250","","","","0"
"2007/2008","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","14730","","","","0"
"2008/2009","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","11330","","","","0"
"2009/2010","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","14440","","","","0"
"2010/2011","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","14440","","","","0"
"2011/2012","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","17052","","","","0"
"2012/2013","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","18299","","","","0"
"2013/2014","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","18390","","","","0"
"2014/2015","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","19339","","","","0"
"2015/2016","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","19803","","","","0"
"2016/2017","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","20936","","","","0"
"2017/2018","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","22372","","","","0"
"2018/2019","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","23041","","","","0"
"2019/2020","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","23279","","","","0"
"2020/2021","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","24251","","","","0"
"2021/2022","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","25344","","","","0"
"2022/2023","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","30930","","","","0"
"2023/2024","Nova Scotia","2016A000212","Regular MBA","Current dollars","75","units","0","v62427838","4.8","32362","","","","0"
"2006/2007","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","13529","","","","0"
"2007/2008","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","13776","","","","0"
"2008/2009","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","12916","","","","0"
"2009/2010","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","12812","","","","0"
"2010/2011","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","12812","","","","0"
"2011/2012","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","13388","","","","0"
"2012/2013","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","14413","","","","0"
"2013/2014","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","14853","","","","0"
"2014/2015","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","15380","","","","0"
"2015/2016","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","15494","","","","0"
"2016/2017","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","16501","","","","0"
"2017/2018","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","16727","","","","0"
"2018/2019","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","17714","","","","0"
"2019/2020","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","19036","","","","0"
"2020/2021","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427839","4.9","19838","","","","0"
